fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_label
1.0980533214364903,-1.2291941448532662,0.8483746642654483,-0.057883768544211386,-0.0628648657184009,0.6529445052643483,0.002392617759996037,1.1661706246800214,0.061853563527718286,0.1509492920376386,-0.6883183846836228,1
-0.8294137119126661,1.7397436330748532,-0.31997473428586143,2.1541354020339694,-0.3862123848157282,0.03679691598067917,0.612451069577286,0.9538742116370464,1.478743974613779,0.5167136265113633,-1.1078970972114965,1
1.5799200797737798,-1.789371084084987,1.1023636639505157,0.7613825909291886,0.3682651597447015,-0.47665940842237847,-0.4471241362106387,0.2722909908149481,-0.6128561560370701,0.2241021589323837,1.1764758932180406,1
-0.28731360878321605,-0.1648579603129969,-0.929548333530023,-0.2217370404388908,1.8233289956826737,-0.57935067330299,-0.12604074051732816,0.2164235136983888,-0.8827400438629868,-0.214815042436087,-0.8747978124737885,0
-1.2510471254577942,-0.5009641238520293,0.594385664580381,0.2698227752451489,-0.22453862526706456,-0.9901157328254361,-1.0250742484585975,-0.6495223816083429,1.3438020307008205,0.29725502582712804,0.523797895952459,1
2.453303579260115,-0.8370702873910617,1.6611394632576637,0.43367604713982905,-0.008973612535513008,1.5771658891898521,0.8372094465626033,1.6131104416125581,-1.42250781951482,0.5898664934061085,0.05759932647704314,0
-1.6124471942107614,0.7314251424577564,-1.3867285329631442,-0.2217370404388908,0.3143739065618136,-1.2981895274672708,-1.1213992671665907,-1.6383767265715796,2.524544039939203,-0.1416621755413419,2.2021127460639565,1
-0.4680136431596994,-0.05282257246665268,0.7467790643914213,-0.057883768544211386,0.3143739065618136,-0.784733203064213,-0.2544740987946524,0.2722909908149481,1.8160988343961761,-0.2879679093308321,0.05759932647704314,1
0.9775866318521684,0.003195121456519432,1.5087460634466232,0.10596950335046876,0.6377214256591409,1.4744746243092406,0.19504265517598235,0.2164235136983888,-0.8152690719065091,0.8093250940903438,1.0832361793229577,1
-0.5884803327440218,-0.9210968282758198,1.1023636639505157,0.2698227752451489,0.3682651597447015,2.398696008234744,1.928892991919859,-0.06291387188440786,0.33173745135363486,0.9556308278798341,0.523797895952459,0
-0.347546953575377,0.9835047651120302,-0.8787505335930095,0.43367604713982905,0.15270014701315066,-0.6820419381836015,-0.6397741736266249,0.4957608992812475,0.5341503672230739,-1.1658023120677727,-0.6883183846836228,0
1.519686734981619,-1.5092826144691265,0.8991724642024619,1.5806489504025885,-1.1406899293761579,0.44756197550312526,0.09871763646798919,0.2722909908149481,-1.2200949036453839,-0.8000379775940472,-0.7815580985787057,0
1.399220045397296,1.683725939151681,0.492790064706354,0.43367604713982905,0.2604826533789257,1.0637095647867945,0.7729927674239412,0.7750982848640442,-1.017681987775945,-0.9463437113835373,-0.5018389568934555,0
-1.130580435873472,-0.7250348995447174,-0.21837913441183443,-1.2048566718069709,-0.8173424102788306,-1.0928069977060477,-1.0892909275972598,-0.5098536888169446,0.1967955074406766,-0.6537322438045569,-1.1545169541590388,0
0.315019839138396,-1.4532649205459542,0.9499702641394754,-0.38559031233357094,0.7455039320249167,0.44756197550312526,-0.5434491549186318,-1.023834478289365,-0.34297226821115656,-0.6537322438045569,0.8035170376377091,1
0.6161865630992017,-0.5569818177752014,0.8483746642654483,-0.7132968561229313,0.20659140019603855,-0.6820419381836015,-0.7682075319039492,0.20525001827506453,-0.2080303242981983,-0.7268851106993021,-0.8747978124737885,0
-0.6487136775361827,0.5073543667650678,-1.0819417333410635,0.5975293190345091,-0.22453862526706456,-0.06589434889993236,1.254617860963907,0.4175464313180396,1.3438020307008205,-0.8000379775940472,-0.8747978124737885,0
-0.347546953575377,1.0395224590352024,-1.3359307330261307,-0.38559031233357094,-0.9251249166446064,1.5771658891898521,-0.09393240094799711,-1.6774839605531835,0.6690923111360321,-0.5805793769098126,1.269715607113125,1
-0.7691803671205052,-0.22087565423616903,1.1023636639505157,2.1541354020339694,-1.1406899293761579,1.0637095647867945,2.4105180854598247,0.3840259450480668,0.1967955074406766,0.8093250940903438,0.05759932647704314,0
0.6161865630992017,-0.7810525934678896,0.6451834645173946,0.43367604713982905,-0.4401036379986161,-0.57935067330299,-0.6397741736266249,0.9427007162137221,0.1967955074406766,0.7361722271955987,-0.22211981520820703,1
0.01385311517759022,-0.6129995116983735,0.5435878646433675,0.2698227752451489,0.6916126788420288,0.8583270350255714,0.4519093717306307,0.6633633306309255,-0.005617408428759358,0.37040789272187313,0.33731846816229333,1
-0.16684691919889366,-1.117158757006922,1.3055548636985697,0.2698227752451489,0.5299389192933651,0.24217944574190223,1.0940761631172518,0.4957608992812475,0.3992084233101155,1.1019365616693244,-0.7815580985787057,1
-0.16684691919889366,0.2832835910723794,-0.5739637339709287,-0.5494435842282511,2.0927852615971125,-1.2981895274672708,-1.249832625443915,-1.2137839004856914,-0.6128561560370701,-0.5074265100150674,0.7102773237426246,1
-0.8294137119126661,0.8714693772656866,-1.3867285329631442,0.2698227752451489,1.2844164638537947,0.6529445052643483,-0.2865824383639834,-0.06291387188440786,1.0064471709184264,-0.5805793769098126,0.15083904037212598,1
-0.347546953575377,0.7874428363809284,-0.21837913441183443,-0.38559031233357094,0.3682651597447015,0.1394881808612907,1.6078095962265486,-0.2863837803507072,0.061853563527718286,-1.238955178962518,-0.8747978124737885,0
-0.8896470567048276,1.4316463164974071,-1.3867285329631442,0.10596950335046876,1.2305252106709068,-0.16858561378054387,-0.5113408153493008,-0.06291387188440786,1.4112730026573013,-0.7268851106993021,0.24407875426720882,1
-0.7691803671205052,0.5073543667650678,-0.8787505335930095,-1.5325632155963311,-0.5478861443643919,1.166400829667406,0.5482343904386239,-0.3981187345838259,-0.2080303242981983,-0.2879679093308321,-1.1545169541590388,0
-0.8896470567048276,-0.1088402663898248,-1.3359307330261307,-0.38559031233357094,-0.3862123848157282,-0.6820419381836015,-0.671882513195956,-0.5098536888169446,0.12932453548419892,-0.6537322438045569,-0.8747978124737885,1
-0.9498804014969885,-0.27689334815934113,-0.9803461334670364,-0.38559031233357094,-0.9251249166446064,0.24217944574190223,-0.38290745707197654,-0.6662826247433603,0.12932453548419892,-0.06850930864659677,-0.6883183846836228,0
-0.5884803327440218,0.31129243803396545,-0.47236813409690187,0.10596950335046876,-0.17064737208417666,-0.06589434889993236,0.4519093717306307,-0.1858223215408508,-0.005617408428759358,-0.8000379775940472,-0.5950786707885384,0
0.4354865287227178,0.003195121456519432,1.1023636639505157,-0.7132968561229313,2.2275133945543315,-0.9901157328254361,-0.671882513195956,0.43989342216468813,-0.27550129625467595,-0.2879679093308321,-0.9680375263688714,1
-0.9498804014969885,-0.6129995116983735,-0.015187934663780522,2.1541354020339694,-0.7095599039130548,0.8583270350255714,2.5228972739524833,-1.0685284599826,-1.017681987775945,-0.5805793769098126,0.8035170376377091,1
2.182253527695391,-0.8370702873910617,1.2039592638245427,-0.5494435842282511,2.14667651478,-0.8874244679448245,-0.8324242110426112,1.6131104416125581,-0.4779142121241119,0.8093250940903438,-0.035640387418039696,1
-0.10661357440673272,0.7874428363809284,1.4071504635725967,-0.8771501280176109,1.9311115020484495,1.6798571540704637,2.5228972739524833,0.0488210823487108,-0.9502110158194674,-0.214815042436087,-0.9680375263688714,0
0.315019839138396,-0.05282257246665268,0.3403966648953138,0.5975293190345091,0.3143739065618136,0.8583270350255714,2.4426264250291556,0.8309657619806035,-0.34297226821115656,-0.2879679093308321,-0.8747978124737885,0
-0.4077802983675385,-0.6129995116983735,-0.9803461334670364,0.5975293190345091,0.15270014701315066,-0.06589434889993236,0.06660929689865813,0.0488210823487108,-0.6803271279935508,-0.43427364312032235,-0.4085992429983727,0
-0.10661357440673272,1.4036374695358211,-0.21837913441183443,0.43367604713982905,-1.1945811825590458,-1.0928069977060477,-0.9929659088892665,0.16055603658182946,0.3992084233101155,-0.6537322438045569,0.8035170376377091,0
0.9775866318521684,-1.4532649205459542,1.1023636639505157,2.1541354020339694,0.04491764064737488,-0.6820419381836015,-0.9287492297506044,-1.0461814691360134,-0.8152690719065091,-0.9463437113835373,1.9223936043787064,1
1.7606201141502626,0.7314251424577564,-0.16758133447482107,0.2698227752451489,0.20659140019603855,0.03679691598067917,0.2271509947453134,1.4455080102628182,-1.6923917073407364,0.5167136265113633,0.523797895952459,1
2.423186906864036,-1.4532649205459542,1.1023636639505157,1.252942406613229,-0.11675611890128879,1.2690920945480175,0.002392617759996037,1.4455080102628182,-0.7477980999500284,1.1019365616693244,-0.22211981520820703,1
2.182253527695391,0.9274870711888581,1.3055548636985697,1.7445022222972686,2.2275133945543315,-0.8874244679448245,-0.8003158714732802,1.389640533146259,-0.9502110158194674,1.394548029248304,1.6426744626934564,1
-0.16684691919889366,0.5073543667650678,0.2895988649583003,0.5975293190345091,0.3682651597447015,0.03679691598067917,-0.2865824383639834,0.2722909908149481,-0.005617408428759358,-0.5074265100150674,0.24407875426720882,1
-1.6124471942107614,0.059212815379691544,-1.1835373332150902,-1.0410033999122912,-1.7334937143879239,-1.0928069977060477,-1.0571825880279286,-1.403733322682018,2.524544039939203,-0.5074265100150674,0.896756751532792,0
0.13431980476191208,-0.5009641238520293,1.1531614638875292,-0.7132968561229313,2.2275133945543315,-0.06589434889993236,-0.2544740987946524,-0.20816931238749933,-2.0297465671231336,2.5649938995642243,-0.9680375263688714,0
2.2424868724875524,-0.8370702873910617,1.4579482635096102,-0.38559031233357094,0.6377214256591409,-0.9901157328254361,-0.7039908527652871,1.4175742717045385,-1.1526239316889033,0.4435607596166182,0.4305581820573761,1
-0.28731360878321605,0.6473986015729981,-1.3867285329631442,2.1541354020339694,0.2604826533789257,-1.0928069977060477,-0.8966408901812734,1.054435670446903,0.6016213391795514,-0.7268851106993021,-0.7815580985787057,1
0.9775866318521684,-1.5653003083922985,0.9499702641394754,-1.0410033999122912,-1.032907423010382,1.0637095647867945,-0.12604074051732816,-0.4539862117003852,-0.8827400438629868,1.321395162353559,0.15083904037212598,1
-0.6487136775361827,2.6360267358456064,-1.3867285329631442,1.089089134718549,1.1227427043051312,-0.8874244679448245,-0.9608575693199355,-0.47633320254703376,0.8040342550489904,-1.3852609127520077,-0.4085992429983727,0
0.315019839138396,0.4513366728418957,0.13720546514725973,0.7613825909291886,0.3682651597447015,0.1394881808612907,0.002392617759996037,0.4957608992812475,-0.34297226821115656,-1.0194965782782826,-1.0612772402639543,0
-0.046380229614571784,1.4036374695358211,-1.3867285329631442,-0.2217370404388908,0.4221564129275893,-0.2712768786611554,-0.6397741736266249,0.6074958535143662,0.3992084233101155,-1.3852609127520077,-0.7815580985787057,0
-1.3112804702499556,0.1712482032260358,-1.3867285329631442,-0.2217370404388908,-0.11675611890128879,-0.9901157328254361,-1.185615946305253,-1.0685284599826,1.8835698063526536,-0.8000379775940472,0.9899964654278748,1
1.399220045397296,-1.3972472266227822,0.594385664580381,2.1541354020339694,-0.6556686507301669,-0.9901157328254361,-0.7360991923346181,2.4790563369192897,-1.2875658756018615,0.07779642514289346,-1.1545169541590388,0
-0.7691803671205052,2.495982501037676,-1.1835373332150902,-0.5494435842282511,0.3143739065618136,-0.37396814354176694,0.676667748715948,-0.5936549044917836,0.2642664793971572,-0.36112077622557726,-0.9680375263688714,0
-0.046380229614571784,-0.5009641238520293,-0.16758133447482107,-0.057883768544211386,-0.9790161698274943,-0.57935067330299,-0.5755574944879629,-0.32549101433231115,-0.4104432401676342,-0.8731908444887923,-0.22211981520820703,1
-0.8896470567048276,-0.6690172056215457,0.18800326508427323,2.1541354020339694,0.15270014701315066,1.0637095647867945,-0.029715721809335013,0.853312752827252,0.46667939526659313,-0.06850930864659677,-0.31535952910328985,1
-1.8533805733794058,0.6473986015729981,-1.3867285329631442,-0.3036636763862312,-0.0628648657184009,-0.06589434889993236,-0.5755574944879629,-1.2696513776022507,2.524544039939203,-0.2879679093308321,1.9223936043787064,1
-0.6487136775361827,0.2832835910723794,1.3563526636355832,-0.38559031233357094,1.7694377424997858,-1.2981895274672708,-1.185615946305253,0.26670424310331703,0.12932453548419892,-0.5805793769098126,-0.12888010131312252,0
0.315019839138396,-1.4532649205459542,0.594385664580381,-0.5494435842282511,1.014960197939356,0.44756197550312526,-0.6076658340572939,-0.6998031110132711,-1.0851529597324256,0.29725502582712804,0.7102773237426246,1
2.453303579260115,-0.33291104208251326,1.1023636639505157,2.1541354020339694,0.20659140019603855,-0.9901157328254361,0.034500957329327085,2.4790563369192897,-0.07308838038524,0.2241021589323837,2.108873032168872,1
2.453303579260115,1.7397436330748532,1.8135328630687042,0.10596950335046876,0.3682651597447015,-0.2712768786611554,-0.35079911750264553,1.6689779187291176,-1.42250781951482,-0.36112077622557726,-0.035640387418039696,1
-1.0101137462891498,0.2832835910723794,-1.2851329330891172,0.10596950335046876,-0.6556686507301669,0.34487071062251373,-0.19025741965599027,-1.5880959971666513,0.46667939526659313,0.07779642514289346,2.0156333182737893,1
-0.7691803671205052,0.059212815379691544,-0.929548333530023,-0.5494435842282511,-0.008973612535513008,-0.57935067330299,-0.9608575693199355,-1.074115207694293,0.8040342550489904,-0.43427364312032235,0.9899964654278748,1
0.19455314955407302,-0.22087565423616903,0.03560986527323299,-0.7132968561229313,1.5538727297682342,0.44756197550312526,2.5228972739524833,0.2722909908149481,-2.569514342774964,2.5649938995642243,-0.5018389568934555,1
-0.5282469879518603,0.003195121456519432,-0.06598573460079403,-0.5494435842282511,1.068851451122244,0.03679691598067917,0.8372094465626033,-0.5657211659335039,-1.0851529597324256,-0.5805793769098126,-0.9680375263688714,0
-0.4680136431596994,-0.1648579603129969,0.4419922647693405,2.1541354020339694,-0.5478861443643919,0.1394881808612907,1.800459633642535,0.6074958535143662,0.2642664793971572,1.1019365616693244,0.05759932647704314,0
0.3752531839305569,-1.1731764509300942,0.18800326508427323,-0.5494435842282511,0.3682651597447015,-0.37396814354176694,-0.8645325506119423,-0.5657211659335039,-0.9502110158194674,-0.7268851106993021,-0.035640387418039696,1
2.0015534933189074,0.003195121456519432,1.9659262628797447,2.1541354020339685,2.14667651478,-0.9901157328254361,-1.0250742484585975,0.6074958535143662,-1.7598626792972172,0.6630193603008536,0.9899964654278748,1
-0.4680136431596994,0.22726589714920728,-1.2851329330891172,0.43367604713982905,-0.22453862526706456,-0.47665940842237847,-0.35079911750264553,-0.6383488861850807,0.33173745135363486,-0.214815042436087,0.33731846816229333,1
-0.8896470567048276,0.22726589714920728,-1.3867285329631442,0.2698227752451489,-0.49399489118150397,1.6798571540704637,0.5803427300079549,-1.0070742351544095,0.8040342550489904,-0.6537322438045569,0.7102773237426246,1
-0.10661357440673272,1.0955401529583744,-0.26917693434884793,-0.2217370404388908,-0.49399489118150397,-0.47665940842237847,-0.1581490800866592,-0.007046394767848533,0.33173745135363486,-0.7268851106993021,-1.2477566680541214,0
-0.4077802983675385,-0.38892873600568506,-0.8279527336559962,0.43367604713982905,-0.11675611890128879,-0.37396814354176694,0.09871763646798919,0.0488210823487108,-0.6803271279935508,-0.5805793769098126,-0.4085992429983727,0
-0.7691803671205052,1.4036374695358211,-0.9803461334670364,-0.5494435842282511,0.6377214256591409,-0.57935067330299,-0.8645325506119423,-0.6215886430500632,0.6016213391795514,-1.312108045857263,-0.4085992429983727,0
1.0980533214364903,0.6754074485345842,0.492790064706354,2.1541354020339694,1.5538727297682342,-0.47665940842237847,0.612451069577286,2.4790563369192897,0.061853563527718286,-0.06850930864659677,-0.035640387418039696,1
0.07408645996975116,-0.8930879813142338,1.3055548636985697,-0.8771501280176109,2.2275133945543315,-0.6820419381836015,-0.6397741736266249,0.6633633306309255,-1.6923917073407364,2.5649938995642243,-1.2477566680541214,1
-1.0703470910813109,-0.7250348995447174,-0.8787505335930095,-0.5494435842282511,-0.27842987844995243,1.4744746243092406,0.034500957329327085,-0.6551091293200361,0.33173745135363486,-1.238955178962518,-0.9680375263688714,1
-0.2270802639910546,-1.2291941448532662,0.23880106502128676,-0.7132968561229313,-0.8173424102788306,-0.16858561378054387,-0.31869077793331446,-1.7165911945347874,0.6690923111360321,-0.6537322438045569,2.0156333182737893,1
0.315019839138396,0.4513366728418957,-0.6755593338449556,0.10596950335046876,-0.7634511570959427,-0.57935067330299,-0.12604074051732816,0.10468855946527013,-0.8152690719065091,-0.43427364312032235,-0.8747978124737885,0
-0.7691803671205052,1.2075755408047186,-0.7771549337189826,-0.8771501280176109,1.7694377424997858,-0.06589434889993236,0.5803427300079549,-0.46515970712370946,-0.6128561560370701,-0.43427364312032235,-0.8747978124737885,1
-0.4077802983675385,-0.7250348995447174,0.08640766521024622,-0.7132968561229313,-0.17064737208417666,1.371783359428629,0.644559409146617,0.2164235136983888,0.9389761989619486,-0.43427364312032235,-0.8747978124737885,1
0.4354865287227178,-0.7810525934678896,0.6451834645173946,-1.696416487491011,-2.0029499803023634,0.9610182999061829,0.13082597603732024,-1.0797019554059242,-0.7477980999500284,1.321395162353559,0.4305581820573761,1
1.0378199766443292,-0.8370702873910617,0.5435878646433675,-1.2048566718069709,2.2275133945543315,1.166400829667406,1.4151595588105623,1.3561200468763481,-1.0851529597324256,0.004643558248148351,-1.8071949514246202,0
0.13431980476191208,-1.06114106308375,0.6451834645173946,2.1541354020339694,-1.410146195290597,-1.2981895274672708,-1.185615946305253,0.37285244962480457,0.46667939526659313,0.07779642514289346,1.0832361793229577,1
-0.5282469879518603,-0.6690172056215457,-0.16758133447482107,-0.8771501280176109,-0.8173424102788306,0.24217944574190223,0.034500957329327085,-0.6215886430500632,0.3992084233101155,-0.214815042436087,-0.035640387418039696,0
-0.5884803327440218,-0.4449464299288572,0.4419922647693405,2.1541354020339694,-0.3862123848157282,-0.37396814354176694,1.3188345401025692,0.6074958535143662,0.12932453548419892,1.321395162353559,0.05759932647704314,0
-0.046380229614571784,-0.8370702873910617,0.23880106502128676,0.2698227752451489,-0.0628648657184009,0.8583270350255714,0.8051011069932723,-0.2640367895040587,-0.27550129625467595,1.467700896143049,0.523797895952459,1
-0.347546953575377,-1.5092826144691265,0.13720546514725973,-1.0410033999122912,-1.1945811825590458,0.44756197550312526,-0.2544740987946524,-1.0126609828660407,-0.14055935234171765,-1.312108045857263,0.33731846816229333,1
-0.6487136775361827,-1.06114106308375,-0.31997473428586143,0.2698227752451489,-0.3323211316328403,2.6040785379959672,0.7087760882852792,-0.47633320254703376,0.3992084233101155,-0.8000379775940472,-0.31535952910328985,1
-0.5884803327440218,-0.22087565423616903,-0.8787505335930095,0.43367604713982905,-0.7095599039130548,-1.1954982625866593,-1.0250742484585975,-0.6104151476268009,-0.07308838038524,-1.312108045857263,0.05759932647704314,0
-0.2270802639910546,-1.957424165854503,0.6451834645173946,-0.2217370404388908,-1.7334937143879239,2.296004743354133,0.676667748715948,-0.3981187345838259,0.12932453548419892,2.05292383130101,0.8035170376377091,0
-0.2270802639910546,-1.2852118387764382,2.0675218627537717,2.1541354020339694,-1.679602461205036,2.244659110913827,2.5228972739524833,-1.9847550846942599,-2.0297465671231336,-1.0194965782782826,1.7359141765885409,1
-0.9498804014969885,0.9554959181504441,-0.9803461334670364,2.1541354020339694,-0.7634511570959427,-0.784733203064213,-0.9608575693199355,-1.8841936258844654,0.8040342550489904,-0.9463437113835373,2.0156333182737893,0
0.5559532183070397,0.059212815379691544,0.18800326508427323,-0.057883768544211386,1.66165523613401,-0.47665940842237847,-0.2544740987946524,0.15496928887019834,-0.4779142121241119,-0.6537322438045569,0.4305581820573761,0
-1.3112804702499556,-1.1731764509300942,-0.11678353453780754,-0.8771501280176109,0.2604826533789257,-1.0928069977060477,-0.4471241362106387,-1.1579164233691321,0.33173745135363486,-1.5315666465414979,-0.31535952910328985,0
-0.7691803671205052,-0.6129995116983735,0.391194464832327,-1.2048566718069709,0.3682651597447015,0.03679691598067917,-0.2223657592253213,-0.34225125746726653,0.1967955074406766,-0.7268851106993021,-1.1545169541590388,0
2.453303579260115,0.4793455198034818,1.9659262628797447,2.1541354020339694,0.09880889383026277,-0.8874244679448245,-0.12604074051732816,2.4790563369192897,-1.6249207353842587,0.5898664934061085,-0.4085992429983727,1
0.3752531839305569,0.5073543667650678,-0.4215703341598883,2.1541354020339694,2.2275133945543315,2.706769802876579,2.5228972739524833,1.054435670446903,-0.9502110158194674,2.05292383130101,-1.1545169541590388,0
0.315019839138396,-0.33291104208251326,1.1023636639505157,0.9252358628238687,0.20659140019603855,0.1394881808612907,2.057326350197183,0.8309657619806035,-0.14055935234171765,-0.36112077622557726,-0.5950786707885384,0
-0.5884803327440218,0.3393012849955515,-0.06598573460079403,2.1541354020339694,-0.601777397547279,1.9879309487122983,2.4105180854598247,0.7750982848640442,0.3992084233101155,-1.1658023120677727,-0.9680375263688714,0
-0.10661357440673272,-0.8370702873910617,1.0515658640135022,-0.8771501280176109,2.2275133945543315,-1.0928069977060477,-0.9287492297506044,0.4957608992812475,-0.07308838038524,2.5649938995642243,-0.9680375263688714,0
-0.4680136431596994,-0.6690172056215457,-0.6247615339079422,2.1541354020339694,1.2305252106709068,1.371783359428629,1.5435929170878864,0.641016339784277,-1.1526239316889033,-0.5074265100150674,-1.2477566680541214,0
-1.4317471598342775,-0.7530437465063035,-0.7263571337819691,0.10596950335046876,-1.356254942107709,-0.16858561378054387,-0.5755574944879629,-1.7277646899581116,2.085982722222093,0.1509492920376386,1.8291538904836235,1
0.25478649434623396,1.627708245228509,-1.2851329330891172,-1.8602697593856912,-0.601777397547279,2.09062221359291,0.06660929689865813,-0.8450585515163626,-0.7477980999500284,-0.5074265100150674,-0.5950786707885384,0
-0.7089470223283442,-1.733353390161815,1.1023636639505157,-0.8771501280176109,-2.272406246216802,-0.784733203064213,-0.8966408901812734,-1.8283261487679061,0.5341503672230739,-0.6537322438045569,1.8291538904836235,1
-0.4077802983675385,-0.1088402663898248,-0.6247615339079422,0.7613825909291886,1.5538727297682342,1.7825484189510752,0.8693177861319343,-0.6774561201666226,-0.9502110158194674,-0.1416621755413419,-0.22211981520820703,1
0.7968865974756845,0.059212815379691544,0.7467790643914213,0.10596950335046876,-0.008973612535513008,0.9610182999061829,0.19504265517598235,0.16055603658182946,-0.7477980999500284,0.4435607596166182,0.896756751532792,1
2.453303579260115,-0.6690172056215457,1.3563526636355832,0.7613825909291886,1.176633957488019,0.34487071062251373,-0.1581490800866592,1.4957887396677463,-0.6803271279935508,0.8093250940903438,0.8035170376377091,1
